timestamp_ms,altitude_m,apogee_m,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,quat_r,quat_x,quat_y,quat_z,gps_lat,gps_lon,gps_satellites,gps_fix_type,gps_pos_acc_cm,gps_vel_acc_cm,gps_pdop,gps_itow,data_time_ms,data_altitude_m,baro_pressure_pa,baro_temp_c,imu_accel_x,imu_accel_y,imu_accel_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,highg_accel_x,highg_accel_y,highg_accel_z,mag_x,mag_y,mag_z
1781646473535,1.2534217621109747,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519808,0,0,251278100,317425,862.176411059706,91384.23829723401,45.402969382703304,-10736,3904,-949648,-4191250,-1163750,-2668750,0,0,-780000,-2492,231,-2688
1781646474050,1.780811201389156,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519808,0,0,251278600,317925,861.412247060632,91392.68560192229,45.402969382703304,-11712,8784,-959408,2038750,-2065000,2660000,0,0,-780000,-2477,261,-2705
1781646474536,1.2408774102514144,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519808,0,0,251279200,318425,861.7943220531479,91388.46194804214,45.402969382703304,-16592,-243024,-947696,-621250,-262500,-1820000,0,0,-1560000,-2448,264,-2743
1781646475021,1.319799410702899,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519808,0,0,251279700,318925,861.4786356186829,91391.95169724581,45.42057475447655,-5856,3904,-965264,1601250,-271250,0,0,0,-780000,-2458,219,-2726
1781646475508,1.2408774102514144,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519808,0,0,251280200,319425,861.4786356186829,91391.95169724581,45.42057475447655,-5856,15616,-972096,-2415000,-2065000,-892500,0,0,-780000,-2462,264,-2751
1781646476048,0.7009587608079073,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519872,0,0,251280800,319925,861.0965586191247,91396.17550384854,45.42057475447655,-20496,243024,-948672,2931250,1986250,1767500,0,0,-1560000,-2467,196,-2730
1781646476535,0.846279163073973,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519872,0,0,251281300,320425,861.3997159692502,91392.82412974039,45.424976085778326,976,8784,-963312,-2415000,-1618750,-446250,0,0,-780000,-2456,227,-2729
1781646477030,0.7673618646559817,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519872,0,0,251281500,320925,860.319900204734,91404.76183856791,45.44258136441931,976,9760,-973072,-621250,175000,-2222500,0,0,-1560000,-2485,243,-2737
1781646477506,0.991623642879631,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519872,0,0,251282100,321425,861.3083090554928,91393.83461353292,45.45138397580013,-3904,5856,-973072,-1067500,-717500,0,0,0,-780000,-2482,225,-2755
1781646478022,2.520139904081816,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519872,0,0,251282700,321926,862.8368273236379,91376.93836109457,45.45138397580013,-11712,11712,-965264,-2861250,-1592500,-1776250,780000,0,-780000,-2511,217,-2755
1781646478532,0.991623642879631,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519872,0,0,251283200,322426,861.6115044362605,91390.48288848787,45.455785274505615,-7808,9760,-966240,-3745000,2432500,420000,0,0,-780000,-2482,254,-2749
1781646479018,0.7548826567569904,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519872,0,0,251283800,322926,861.8358045293209,91388.00338887873,45.46458785794675,0,-976,-963312,-4191250,-1610000,-1776250,0,0,-780000,-2496,279,-2790
