timestamp_ms,altitude_m,apogee_m,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,quat_r,quat_x,quat_y,quat_z,gps_lat,gps_lon,gps_satellites,gps_fix_type,gps_pos_acc_cm,gps_vel_acc_cm,gps_pdop,gps_itow,data_time_ms,data_altitude_m,baro_pressure_pa,baro_temp_c,imu_accel_x,imu_accel_y,imu_accel_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,highg_accel_x,highg_accel_y,highg_accel_z,mag_x,mag_y,mag_z
1781645906791,2.2119291857858343,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649520960,0,0,448000,462934,860.3019966228456,91404.95977903022,37.98008024459705,-27328,67344,-959408,-2178750,-525000,-2240000,0,780000,0,-3808,3358,-3414
1781645907277,2.4273720619190726,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649520960,0,0,448600,463434,860.2215689388312,91405.84898487074,37.98448944091797,-26352,62464,-960384,1382500,-980000,1330000,780000,780000,0,-3765,3309,-3359
1781645907763,2.0510746053613502,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649520960,0,0,449100,463934,860.1411420424212,91406.7381890046,37.98889863258228,-37088,65392,-949648,1828750,-2782500,17500,0,780000,0,-3751,3348,-3348
1781645908249,2.803683104433162,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649520960,0,0,449700,464434,859.6040057195399,91412.67697687299,37.997717001941055,-15616,66368,-956480,-3963750,822500,883750,0,0,0,-3785,3313,-3428
1781645908735,1.8902231753535261,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649520960,0,0,450200,464934,860.195741831676,91406.1345300067,38.00653535267338,-45872,79056,-955504,-3071250,822500,-1338750,0,0,780000,-3808,3324,-3439
1781645909249,2.1860976300531547,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649520960,0,0,450400,465434,860.0348977235975,91407.91284269544,38.01535368477926,-36112,54656,-948672,-2642500,-78750,1347500,0,0,780000,-3800,3381,-3373
1781645909761,1.6489519373745907,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649520960,0,0,451000,465934,860.276165067113,91405.24537110123,38.002126179635525,-30256,75152,-955504,-1277500,-78750,437500,0,0,0,-3777,3338,-3418
1781645910247,2.1860976300531547,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649520960,0,0,451600,466434,859.9544768509403,91408.8019964785,38.019762843847275,-30256,56608,-939888,-2178750,-2327500,-1338750,0,0,780000,-3767,3328,-3430
1781645910732,1.7839893288208941,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649520960,0,0,452100,466934,859.7936374684127,91410.58029892102,38.02858114801347,-27328,48800,-977952,936250,-78750,0,0,0,0,-3803,3357,-3352
1781645911247,1.7839893288208941,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649520960,0,0,452700,467434,859.7936374684127,91410.58029892102,38.02858114801347,-23424,74176,-948672,4987500,376250,2660000,0,0,780000,-3806,3357,-3361
1781645911732,1.7035700313529105,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649520960,0,0,453100,467934,859.7132189585323,91411.46944758024,38.03299029311165,-30256,58560,-952576,-3955000,1268750,-4007500,780000,0,0,-3785,3363,-3380
1781645912246,1.999467669589194,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649520960,0,0,453600,468434,860.3854481406933,91404.0371491828,38.03739943355322,-1952,65392,-968192,4515000,1277500,-1356250,0,780000,0,-3829,3312,-3376
1781645912731,1.9190504578119771,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649520960,0,0,454100,468934,860.4658648419446,91403.1480790304,38.03299029311165,-7808,65392,-949648,-3097500,1268750,1330000,0,780000,0,-3785,3337,-3402
1781645913247,1.462316864475497,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649520960,0,0,454500,469434,860.2246171009165,91405.8152843629,38.046217700466514,-7808,78080,-965264,-1286250,-78750,437500,0,780000,780000,-3789,3371,-3425
1781645913732,1.301485357821889,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649520960,0,0,455000,469934,860.2246171009165,91405.8152843629,38.046217700466514,-23424,66368,-958432,-3990000,4873750,1330000,0,780000,780000,-3845,3367,-3405
